City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,puerto ayora,-0.7393,-90.3518,26.980000000000018,86,70,2.24,EC,1670265230
297,diffa,13.3154,12.6113,24.52000000000004,17,5,3.84,NE,1670265231
298,touros,-5.1989,-35.4608,28.30000000000001,62,16,6.54,BR,1670265217
299,panaba,21.2833,-88.2667,29.879999999999995,49,83,4.38,MX,1670265231
300,rudsar,37.1376,50.288,7.990000000000009,90,100,3.37,IR,1670265232
301,warri,5.5167,5.75,27.53000000000003,76,19,3.04,NG,1670265233
302,kintinku,-5.8833,35.2333,27.08000000000004,33,100,3.78,TZ,1670265233
303,knysna,-34.0363,23.0471,15.090000000000032,81,10,1.47,ZA,1670265234
304,celestun,20.8667,-90.4,28.210000000000036,51,95,1.87,MX,1670265234
305,ati,13.2154,18.3353,26.450000000000045,14,0,4.73,TD,1670265235
306,nanchang,28.6833,115.8833,6.550000000000011,84,100,2.65,CN,1670265236
307,lorengau,-2.0226,147.2712,25.910000000000025,80,100,1.87,PG,1670265236
308,pangnirtung,66.1451,-65.7125,-3.0,93,100,6.17,CA,1670265237
309,inirida,3.8653,-67.9239,27.840000000000032,79,93,1.6,CO,1670265237
310,artyom,40.4723,50.333,3.080000000000041,60,100,3.88,AZ,1670265238
311,poronaysk,49.2167,143.1167,-12.92999999999995,77,1,2.97,RU,1670265238
312,hofn,64.2539,-15.2082,-0.9899999999999523,86,40,2.06,IS,1670265239
313,rocha,-34.4833,-54.3333,28.939999999999998,34,0,5.35,UY,1670265088
314,valdosta,30.8327,-83.2785,23.29000000000002,71,40,2.06,US,1670265240
315,zhangye,38.9342,100.4517,-6.589999999999975,68,89,1.39,CN,1670265240
316,kangaba,11.9333,-8.4167,29.52000000000004,34,35,1.63,ML,1670265241
317,dwarka,22.2394,68.9678,23.49000000000001,43,0,5.32,IN,1670265241
318,khatanga,71.9667,102.5,-32.789999999999964,100,14,1.52,RU,1670265242
319,arraial do cabo,-22.9661,-42.0278,28.980000000000018,65,20,8.23,BR,1670265245
320,mount isa,-20.7333,139.5,18.870000000000005,59,0,0.0,AU,1670265247
321,gigmoto,13.7796,124.39,25.670000000000016,81,100,3.57,PH,1670265256
322,shahr-e babak,30.1165,55.1186,9.160000000000025,67,91,2.25,IR,1670265257
323,puli,23.9664,120.9695,17.340000000000032,81,25,1.87,TW,1670265259
324,harper,4.375,-7.7169,26.010000000000048,83,100,1.72,LR,1670265261
325,tevaitoa,-16.7833,-151.5,26.360000000000014,77,94,8.19,PF,1670265264
326,amparafaravola,-17.5833,48.2167,19.689999999999998,88,35,2.06,MG,1670265269
327,clyde river,70.4692,-68.5914,-10.870000000000005,92,100,1.54,CA,1670265163
328,san pedro,14.35,121.0167,25.57000000000005,87,20,1.03,PH,1670265271
329,bangangte,5.1409,10.5198,19.180000000000007,53,88,1.42,CM,1670265272
330,zavyalovo,54.5053,82.4484,-19.109999999999985,97,33,2.17,RU,1670265273
